ID,ORDERID,PRODUCTID,QUANTITY,REVENUE
7effb723-75ec-496b-8506-43e26f6edea7,b1b1cee7-e993-4462-a099-4658fb272474,9a7bc1d4-94ac-4eb2-983f-b3bdbd18c720,1,18.75
ceb2729c-faf8-4829-92ab-59a5a34ce775,68d8e949-1536-4bdb-b7cd-b9d976449057,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,38.99
a01f466a-3206-4ca3-8776-af1384acc6c0,68b6d246-a50f-49b8-9679-bca89083bb83,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,25,22.36
780a499f-01ba-4935-aa68-6643a29ece54,3a4a4d72-42cd-4338-b52f-c38012010ff1,3750db0f-b222-4762-bfd2-1bf4184236f5,10000,189
79b51e50-e296-49f2-afdc-4404a7e983fd,63881985-00d4-494f-bd75-ec271d99485c,5ec90686-ca82-4b44-a177-196fc6c3e558,2,289.64
29211b22-8601-451b-b8eb-8b3bb77a8af9,9050b24b-f164-4f0d-b609-80c858258868,86a02b7f-ef2f-40ae-b052-c8f4868bbb05,1,13.38
477b6412-53d6-44ff-8a5a-e007d6c2a81a,fd2a4146-8daa-4755-a2f5-2375c19abc52,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,2,6.95
0b645220-1656-4ca1-96d9-5cd6f4d02230,2c8e5b05-359b-417d-bfb2-b7c021385067,30e11212-a68c-4bd7-bcd4-4faece356bec,1,24.75
f47a0fbc-62c1-4521-bad1-fb15b5f2eaa6,ac32ecb5-3985-489e-a4e6-26bbc4a3f612,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,57.94
9b0384d0-d6a1-4567-8421-0f3afd7afda2,8140c7f2-6648-42d4-908b-2f8973358a53,3d03a711-2aac-467d-af60-866ca46f2043,1,34.65
74faa7d4-aaa3-41bc-9f65-89976a298716,4d63d06b-23cc-4c01-99c2-70a92576fdf7,30e11212-a68c-4bd7-bcd4-4faece356bec,1,117.81
1ad2d670-ac3b-455b-8ae9-c0b6453b318b,3be8bb1b-66d7-414b-965d-91a5753d9c70,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,10,50.73
c2335570-3a37-43ab-9fb9-12df43993fb3,2733dd66-37cd-43e5-8167-a85a00c5e723,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,150,42.9
baad5869-1d65-4c4d-8a7b-70ed5df1697e,4cddf6d4-660a-4037-a90e-677fc9773804,07a05460-f8b2-4577-b914-38b37829ee4c,1,45.75
bfe026b5-bf57-4357-9e74-79db8af92b2b,8e449601-0338-4b7a-9f18-1e47eb09974f,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,150,38.12
dc988989-dfe6-4495-9935-1ec8438eea54,59421627-fc80-4a1e-be22-520bc5667220,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,150,39.22
57eef742-8280-4345-9bed-7b4473bdf5b3,b3bf66e5-f5dd-41bd-884f-551e83b1c582,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,3,26.85
48ca3a6e-6ef2-4245-bfcb-2defe181f3ae,79f000b5-ba40-4a46-8703-ae64116902b4,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,100,28.22
12db5fa4-c709-4218-bf76-04f79fa749b6,b72e2847-2243-45ee-ba0f-c380b233ebfb,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,25,38.96
4479cfbc-5092-4076-ba59-eeca57b04b2e,446f8abe-b23d-4838-91a8-5f7c2c328676,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,100,33.4
cf95d2a0-54be-4f85-a1f1-0d6077b0a9a9,8b9877d2-4f12-4464-ab92-e94ec5f328cc,5bc10f9e-b25d-4b90-b1b2-38c0c9934b3d,2000,1985.37
6086560f-926a-4331-815d-c24eefa888bb,9cb5e938-fa76-4026-be62-08c00705d1ba,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,60
529b6f40-a0c5-47cf-b8d4-5446adb21886,65b8b91c-6c58-43d4-a9a9-058e4f0f0d50,0f33b68a-0de9-41aa-b7dd-30df896ebd31,25,28.75
c8980c73-4855-4ed5-87f3-77d2e196ac1d,4c5b0b89-c90d-4636-a42b-ef4e7cb2e291,8e9b9880-db98-4bc7-adc5-327bc259960c,2,18.76
d9ffa8fc-9cb9-45ce-808a-b85dc263ec98,82ab5015-5529-45d2-85a2-73bcb0037902,36d64f49-d957-4abf-9599-efb0bf6650ed,500,15.5
a55e1e76-70b7-4fea-8d40-76f1e82bb1f9,8d24224f-287d-444e-a07e-333a6510dbd0,6ef50722-f317-496e-97aa-d3ad8ac8ba36,500,0
cba05df3-3577-4035-8a47-50e474648ae9,d71343ec-c103-422e-a006-532abc979bab,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,40.98
0596453b-98ad-429c-b0b7-172025552a95,8017a59c-8e91-453f-bd0d-7f8b5a0d1410,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,50,30.75
018ba7c3-24b2-4cec-9e19-ded0db8551f3,8dacff5b-74a2-4f94-93f7-e72bb716d317,30e11212-a68c-4bd7-bcd4-4faece356bec,2,26.75
9a7e3d94-dcb9-4f85-8af9-748cd9015d98,8e9c8dfb-af71-46a2-a297-ef2df2b7fa5f,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,25,22.9
14f4f64c-ecc2-4b87-9284-9caa733bcad3,2de9e7b3-c00f-4a24-8765-b5d57cd9a3ef,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,50,15.6
1572bcb7-227a-4301-95a4-8af2a50ac125,133361c4-6b0a-4a08-a487-847f493623ac,3d26c25a-4b9d-4091-a4df-96b3eb72aa4f,5000,128.23
2c084eb7-4757-4f1b-b836-42c62cb228fa,c5728fa5-a1f8-4cb0-b273-f996d56fdb2e,3c04e602-4222-4618-8794-ace854a6a101,1,14.74
4c14e6e7-f9b6-499c-93a0-e8186c88ec1b,9de7e5a5-24c2-421b-912c-80e1cf212800,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,56.5
50649c95-6efe-4f60-80eb-3b8a1e7b8a39,cbf21f6d-d27d-4b31-8395-ea702e36bb62,3c04e602-4222-4618-8794-ace854a6a101,2,7.75
9d7e319a-6865-4503-bc0d-c01a9b595318,f03ba633-9b14-442c-b885-1bdd59ae447b,c1df7383-8576-4add-8bd5-6ecde6e7a77c,1,327.99
266f31de-c1bc-46cc-bf99-b81ef3b63b7a,68208653-def7-4e03-90eb-d58bbc97c0de,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,1,5.95
c8b426c3-00ed-4b1b-bfc7-ac37358e0a91,0d07c8ba-e862-4b96-bc60-e2ef7390c24a,ed755c61-b026-4a14-86d5-c6aa8793c1ef,1,10.94
ceb6d64b-80d9-4184-ad96-3a3f21eaa7bb,ba1e6a35-abe0-4b76-92b4-757acd844b0a,30e11212-a68c-4bd7-bcd4-4faece356bec,1,19.57
ccb3ae70-4101-4d08-8794-d36d745204ae,5e910f66-7c1a-4f40-a2f9-d2174a39abdb,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,75,19.45
be04d510-ca1a-4fc3-a82d-d7cb522ef1e5,856462be-700d-41f1-9746-4817d5fa55c0,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,25,30.82
2fbc0e36-0e65-4b80-9bb7-a915bbe3348f,9f666800-c039-414e-8041-7f63c3298c32,07a05460-f8b2-4577-b914-38b37829ee4c,30,465.92
65e8e114-24dc-4287-98d9-8dc32cb9af10,bbee8850-0526-4115-8f8b-7113cdd86f18,ae8e4947-c13b-4895-8b78-c91c4a16d4a2,1,109
de4e43ef-ffdb-4c5d-8c75-59a4a1babe50,eca09cbb-e15c-4694-a305-748d53cbe3f9,3c04e602-4222-4618-8794-ace854a6a101,2,17.46
89c733de-6095-4abc-869a-df27bf393a67,7bef6c13-63ca-46ad-9166-d1d168d39272,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,150,40.19
a6dccc60-409d-43c8-b001-882c72c3eedc,3d5b9463-c608-41c4-9dc7-88ce0616a660,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,25,26.3
daa970dd-c2a2-4213-81b0-a1d8bf0eed78,4780bff6-3e8c-4eac-8281-5b63347d72c5,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,500,98.04
c0713176-375e-4eb2-ab4e-2c4cbe96094a,03cdc340-02f6-4e98-964c-b33b023c054a,3c04e602-4222-4618-8794-ace854a6a101,4,23.63
b66106a6-4221-4db4-bf65-8aa7e1f8197e,c8671d25-29d8-4901-874b-e0aa3f9685bd,36d64f49-d957-4abf-9599-efb0bf6650ed,50,34.38
427edde5-4881-4d26-973d-cc118f18f0a2,fbd4d084-f7d9-46ab-a19d-87a62a2fa84b,8dbe4098-54ae-45e4-8250-e7966531dd91,5000,41.38
b3a2adcf-9412-4043-a4b7-58feec87e1b1,191c24e5-a15a-4c6b-acc9-ee7b20f7658e,bbc14fa5-2e92-4230-a306-8d1a0b380e70,200,0
ffb8826a-f787-41a1-abcf-e827850af393,d95aa911-42e4-4ef3-84f4-3b722ff01907,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,10000,225
bff127ca-4f12-49ca-bba7-2366699cbc21,3e767bf9-a326-4d76-bba4-b2d136b0e963,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,2,26.9
65db680a-8547-455c-a601-33cfe7b21da8,df0605b9-7706-4397-9375-191e63b91da3,5bc10f9e-b25d-4b90-b1b2-38c0c9934b3d,500,687.48
6c67537e-d532-4e75-9335-c78a222c82d8,91d70985-9c55-4819-8bae-efea44ef7b76,ad2145d9-4383-418b-82cb-c1488f88f5cc,200,154.9
b7962543-f63b-4669-a256-4d93a1c975ab,ec7c1a4a-85d3-4d7f-8f63-83e26dfab680,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,50,18.2
2588b7a9-29df-49ff-8216-2023e9b284ac,d11cb5c1-8b2c-4284-9537-e405539a4e14,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,5,11.86
8b72e6aa-62a0-49a6-b06b-f8161d7ff5fc,2d892c0f-f183-49b6-8b4a-8e7412fcadb0,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,44.23
8ffe3c21-3398-4d45-bb08-4a5652342321,07424f03-4cc5-4d76-aa0c-6b01e333dc80,3d03a711-2aac-467d-af60-866ca46f2043,1,34.18
eee7c9dd-a967-44da-a598-b81834bb9c98,4eaba1cb-8c7a-447b-a4f8-90fbf7662a06,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,10,22.6
2515a637-ff52-49d4-947e-233c8137cbe9,51cd8c99-a513-4801-ae8d-a1b42b1d728f,3c04e602-4222-4618-8794-ace854a6a101,4,18.9
0463939a-4498-4575-881d-a70b9613d40e,f82eb546-2df3-432c-a733-c1280d30198e,9a7bc1d4-94ac-4eb2-983f-b3bdbd18c720,1,22.03
06a06b55-cea6-4cce-bee7-322655a802bb,8e9d764f-da5b-4be7-84ed-3b8a6bf3b291,3d26c25a-4b9d-4091-a4df-96b3eb72aa4f,2000,143.98
4c8a2d66-1a30-4985-8fda-2a1808a24419,b7d01dcf-287c-4454-8190-f16097f5b5d7,3d26c25a-4b9d-4091-a4df-96b3eb72aa4f,1000,36.26
c03e4ef6-4564-4d01-9438-256c35aef190,e48cea13-7a8f-48f9-b81b-8cdd0b91cd2f,30e11212-a68c-4bd7-bcd4-4faece356bec,1,27.35
107477c4-98ed-4923-ade6-014dcef569c9,85e49019-4600-4600-bc49-a8b7ea2255c8,b38a8416-b336-4da3-9842-10d063e48c1e,200,294.5
e2dd856e-5028-44d0-8da3-c956d98df629,985beb3d-f022-4eec-ae6e-95a0f2ee0181,5bc10f9e-b25d-4b90-b1b2-38c0c9934b3d,500,182.8
1e5b07cc-6f30-4781-ab32-8251ad121245,15cbde20-366b-4012-8df0-11f28ee0416d,3d26c25a-4b9d-4091-a4df-96b3eb72aa4f,25,23.75
7fe774b4-01be-4f5f-ab7d-8e52e1d4a2ae,99e91a5e-3d0a-4914-a7f1-22629a0c883b,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,5,13.12
979946a5-58f0-4c13-91eb-37a1ccfae709,ad3c6b01-15dd-4ffa-af5d-46e771eb4dfa,07a05460-f8b2-4577-b914-38b37829ee4c,1,76.58
6782efd4-b3ff-4d8a-999a-449616c9a63d,9633eb5d-90c0-47b9-a182-77cc7b995621,ff7fe8b0-c172-4a97-84d8-14f2c9f3d9b0,14400,396.06
f857fb53-1ac8-4fed-bcd9-36fdd75d2f93,52bcb243-b045-4896-a872-ba33b18e186a,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,10,16.39
0dbe671b-f783-41c7-9585-75582079f55c,50be9486-1b44-4b50-af61-1cc8c46358ae,07a05460-f8b2-4577-b914-38b37829ee4c,1,27.75
116d6ba3-37d9-41da-b281-35702f07a2cc,11db86b5-58c4-45e4-8e6e-6d275cd19665,bbc14fa5-2e92-4230-a306-8d1a0b380e70,3000,128.99
3d232090-b5f3-497c-9574-085b90ce3086,30a7d55d-1c3a-4259-86d9-3970b6b58ff1,29ae512c-651e-4fef-bcc8-af04fa0e13c3,1,49.84
23f11625-f118-4f75-9b81-761453e09b68,b6ab30c0-3511-44aa-8ffb-64ec8539fbd1,36d64f49-d957-4abf-9599-efb0bf6650ed,500,21.62
8602286c-0f19-4aa8-845f-ca21831bf615,cf31d89b-6691-4a87-b0f8-69a6f87d7001,0f33b68a-0de9-41aa-b7dd-30df896ebd31,200,162.63
af10bd54-3702-4e7c-bb4a-8bc845f98a97,eee16df6-3e78-42f6-99a7-18dc823ff930,d67a0709-104c-4546-ae3f-9cad4dbe1ed4,2,0
ff4bc27f-ba5d-4189-8cf2-42dc2aad4425,68517576-14a5-470d-9a0c-34c8288e6f01,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,300,59
a3e64359-4ea6-4aba-aa07-2a3067ce6f62,7ca47767-55c9-49c8-a300-1918467ef2f9,170ac447-6433-4cd2-b73f-046507c0d23b,1000,151
f9208d45-490c-49d6-b133-55f191ff96ce,e4cafb45-a2d1-483f-94bf-3c1c1f8025e5,0f33b68a-0de9-41aa-b7dd-30df896ebd31,5000,221
baf6710c-33de-48f4-b20a-587d150ce3b5,c38417bf-b640-4cd0-9b37-4a65e7d4969d,0f33b68a-0de9-41aa-b7dd-30df896ebd31,5000,147.4
d897a477-8f56-4ee8-ad5d-b0f7f616bb4f,a5669cc3-6a48-4eb9-93f4-475d3a90bb5f,8dbe4098-54ae-45e4-8250-e7966531dd91,2500,166.45
de4985f4-afd1-4c07-990e-5f8298e7b22e,2b43c9b6-c990-4ee5-9635-04532cdf5d79,ed755c61-b026-4a14-86d5-c6aa8793c1ef,1,8.2
d8c24c1b-8a46-428b-92c2-11ad329f2a57,e6ca6c5e-6b82-4c85-8c94-b57237e716b6,30e11212-a68c-4bd7-bcd4-4faece356bec,1,77.95
72e1be4d-d1b5-4be9-be11-0bed4255fbbb,597c3979-d6af-4f7e-89b2-3a9fb6fcfa25,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,48.08
a2dda1e9-4ce1-4884-8557-b472a34fac12,68d31a03-2e67-4375-bc3f-3a6ad1f10a80,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,5,16.13
eeada7f1-486c-4c86-bc57-aa0db2bfb7c4,a5be5fef-a630-4f59-8872-aa4ed776d2c9,8dbe4098-54ae-45e4-8250-e7966531dd91,2500,72.47
4356e4ef-96d0-4bf6-bb98-bc92b855b5b3,e3ce5779-ba68-4593-ab66-383028ddc607,3d03a711-2aac-467d-af60-866ca46f2043,1,36.25
a326dd0a-004b-4cfc-b910-d6f6b2d122f4,2c3ee45a-8d23-4846-ac62-3f4fbbd464cb,ed755c61-b026-4a14-86d5-c6aa8793c1ef,1,17.27
45622f0f-4422-44dc-b7f8-85d32a350c21,174607cf-0d9c-414b-b5b1-5d9fdb9b1afc,5bc10f9e-b25d-4b90-b1b2-38c0c9934b3d,150,208.6
9bf4a790-a65a-40a4-a6f1-3a4c8df7300d,4674e682-8c1b-40d5-9a02-5f21b43182f9,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,10,65.47
2c42695a-08de-43fc-b4ac-3b8699ea429f,c00d58ed-2a7c-4195-a5c9-1454241b9491,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,5,16.28
4e1d6a09-f775-4a71-9719-aa3e49cfb310,b8b30888-f12c-49b8-be71-24bc8fa0c6a3,30e11212-a68c-4bd7-bcd4-4faece356bec,1,37.95
c786d4c5-46c6-4675-89c8-7300c723eb98,248fa9e0-f267-4cbc-9918-979678bf179f,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,150,50.95
cd89fdd8-1d4c-4a51-80fb-cfb5bd0c8d37,8c21836e-863e-48c3-82ea-9145daa7eb0c,5bc10f9e-b25d-4b90-b1b2-38c0c9934b3d,50,83.38
854e721a-7f2c-42a6-a4fc-cde6944db7ba,e9b484e0-b1f3-4041-8788-a8b4b12ec3bc,36d64f49-d957-4abf-9599-efb0bf6650ed,100,23.85
50baeba9-39ce-4f9c-9982-87ed2ccf1e7b,419f93e4-17b0-461e-85b6-719e367079b6,36d64f49-d957-4abf-9599-efb0bf6650ed,500,21.95
e1ea9322-c0b1-496e-8903-688d189cc617,a5d5003a-7f5b-410e-87d9-55720999fc2e,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,100,27.59
0514f881-1d00-4549-96a4-14768e28f7cf,586ad056-5a40-4231-8561-9b2aef6bb3d0,36d64f49-d957-4abf-9599-efb0bf6650ed,500,25.25
de495479-e10e-4d19-bb6f-e82bb51d4daa,9a4f5249-cdd3-4d4d-892f-d721e69c584a,170ac447-6433-4cd2-b73f-046507c0d23b,1000,173
5899d3ae-d98d-4db1-ae55-48425cc59900,0c724d48-4ec4-4e7f-958d-25a22dee3caa,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,5000,122.26
a46b9c50-f669-4dc7-97c2-7519adc380c3,922561b2-bfff-4f3f-b9cc-3dbf496af081,8e501480-4a60-4e74-943f-3b493c4d4404,150,36.49
b5f58601-bf03-47fb-841c-afebcb2c248f,d676f8a4-3cbf-4600-ba85-ce57c5bbb399,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,1,12.65
dcdb99a9-5373-42b3-8fb3-988bb6240a62,bc87c8cc-2ec3-4ec3-a18a-d4eb6cc8f92d,91d80f7e-20d2-4e99-9968-9560a49b8364,1,53.19
8d95f05f-cbf9-48cc-8c11-2c2ed7f89c1d,b4b9b935-a77b-4ec3-87af-bb4f23dd055b,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,1,5.2
0b9cad52-d986-48e0-846f-f96eaca4f718,5a386cea-4897-454c-8a8a-85f7ffff9f46,36d64f49-d957-4abf-9599-efb0bf6650ed,1000,24.2
9caf246a-adbf-421e-9509-ccc2eaea6f3c,859fe819-7291-451b-bad9-9c0452b111f5,0f33b68a-0de9-41aa-b7dd-30df896ebd31,1000,0
8a1dc6bf-1768-4407-8828-abc634a424f4,bff18550-de11-4463-b2ed-232e147999d0,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,15000,245
6a98a7fa-1c6f-4cad-a2e3-abb4bdded2ba,aea71c83-01f7-46f8-a1a4-26423065d467,495110b1-9e31-4e6d-a284-233074c7ec20,500,368.55
65854081-855d-480b-846e-97c3c2728381,67f29916-97bc-4a6b-8774-7af24a7ca2cb,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,29.18
8a872998-077e-4780-babf-d475381309de,9831909e-2a90-4d0b-93ad-c7b86b060def,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,25,18.75
9ab07f2d-6322-4bf8-9400-000658636de2,5ad6450e-f533-49e5-9b39-89a7b2a44262,3d03a711-2aac-467d-af60-866ca46f2043,1,31.31
3e4f9b7d-5139-4f69-bf30-38496b6d6002,786c57fc-6a3f-4091-9ea9-037cba4952eb,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,37.48
3ae8d922-232f-47b4-876f-8a23a2083cab,87c8cbe6-b1c3-4b20-981b-12b22bcbc0d3,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,40.89
a1f2935e-0ecf-47f3-99d6-28748df62d2b,5f74a243-7cc0-4a87-8556-dafdc7115928,c7dbbf5f-c48e-4235-8b19-e783810c8435,1,11.52
41017ca3-8594-4cba-b5a6-b3e376a8fb06,c62d0681-30f3-4e3d-b136-0ef1a5ef9707,fc125b76-2dca-4267-b335-2a806a030838,1,13.12
f76f0869-427c-45c5-b14f-c9a700066e2e,6cbfdf31-7395-4fa8-b8a4-e5d72009bec0,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,100,77
4b10adf1-a2f9-47e6-8038-ede7e1350892,f975eae4-8080-4bec-9ded-9e4f3516ba55,c7dbbf5f-c48e-4235-8b19-e783810c8435,1,13.3
b82d54c3-f64b-4013-8e44-1c11cc8b0489,ac21f6e8-58ad-4c8b-81ad-9b828ecd07e1,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,500,34.5
83f3b3d6-5dcb-47da-ba91-aa66adac0df1,a11befed-e7b9-47a6-bb88-018146165476,07a05460-f8b2-4577-b914-38b37829ee4c,1,32.27
01aee31c-4aed-403f-8dbb-a7a0a17ad76b,eb09bad2-380a-44dc-beb8-0f4d968a83f7,3c04e602-4222-4618-8794-ace854a6a101,4,66.88
4ee31093-a631-4180-8bbb-e56a3246eddf,e5acd7ff-0e69-4460-96e2-01a7423fe99e,30e11212-a68c-4bd7-bcd4-4faece356bec,1,19.81
06629e00-9b55-4321-b0bc-7c5eb4fa6f92,dd829389-e999-4617-ae3a-9f15a2decf92,95f69c12-e917-4e30-8d1a-4418cba0c906,1,85.48
624b9e6b-68ab-4e60-9ad0-a896dd607412,f6a454c3-b6cd-42f6-a277-bd10242b63fc,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,200,40.74
3a653508-e28a-4c78-a738-e8af720b0c07,6402c3ed-337a-46ff-89f6-79a2e10e17f1,95f69c12-e917-4e30-8d1a-4418cba0c906,1,104
cb13f070-b0f2-440c-8982-c65a325f6c27,20ecd0d3-ebf6-4b23-8452-ad0da733db9f,07a05460-f8b2-4577-b914-38b37829ee4c,1,92.28
1858cffa-342b-42e9-b17b-cba3f7ebd782,4cda4573-1c40-450b-a2dc-e2f85ec545ac,5e7ba712-4c49-41ed-8d01-77b2bdbf7e04,100,36.75
3110b3b0-3176-4fdb-9eac-c75395f009c8,4c5e52ba-07c6-4ec8-a1d6-6dc6c02dc43b,07a05460-f8b2-4577-b914-38b37829ee4c,1,16.45
2ec2c1d2-eebd-473a-882b-2bacbb359c67,d963374b-20c6-4c0e-92a2-f72c99190d1f,d67a0709-104c-4546-ae3f-9cad4dbe1ed4,4,33.16
1003b612-1b4a-4938-a58c-309b6f1223c7,090d3ee0-8438-420e-aa43-d409443dece3,3c04e602-4222-4618-8794-ace854a6a101,4,13.39
d42adbb3-87f5-4a9b-aaab-8a932e4f2094,40c3781f-adca-4eb8-93e5-66d6eabe3dfc,07a05460-f8b2-4577-b914-38b37829ee4c,1,25.6
bc3ee3cc-3adc-465b-bc4d-4d25da754f3d,f70508ae-20a5-4051-ba13-359474f3e713,36d64f49-d957-4abf-9599-efb0bf6650ed,50,22.82
2c281942-7a27-4892-9afd-cd4c0b2aac9c,45b34c41-b40d-412a-8448-ae38503befe1,30e11212-a68c-4bd7-bcd4-4faece356bec,1,31.67
b270cc80-f2cb-4da7-adf2-dec26c1f766f,3a1bc81b-fdcb-481d-9de3-de0fb4795cd3,07a05460-f8b2-4577-b914-38b37829ee4c,7,163.39
383d543b-77f4-442b-87ba-28adb9146d3d,d16ca43f-6eee-4847-a5d6-b0f411b3ff80,7b0c6f94-9fe7-453f-aeda-9049b53d3ec8,75,118.28
1698c842-8f54-43f7-a067-ef9e3722ca87,9fa2fbbf-316a-4945-ac6d-8b6d0c8e9730,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,4,16.14
6b01cb24-b373-44ad-9571-68bfe7666bf8,32c82480-ea5b-47d4-9db5-c30c1b3ecb4c,29ae512c-651e-4fef-bcc8-af04fa0e13c3,1,88.56
4b0b2fcc-7db8-4dbe-90ff-7d72ba2df7f4,4dda1ebd-75a6-4888-93a8-979b4fe45e81,30e11212-a68c-4bd7-bcd4-4faece356bec,1,1.21
8d096cf3-1768-477f-a2d1-feb4d3cc2434,957dd98e-bd88-4477-b2c9-20e0eefe48c3,30e11212-a68c-4bd7-bcd4-4faece356bec,1,38.59
b8bb6fb2-bb50-4b5d-a543-172e2ba5e201,913e2168-03db-4510-8947-116a33b04382,30e11212-a68c-4bd7-bcd4-4faece356bec,1,28.5
4187d221-3745-4d45-b763-78b9a9fb519a,bb96ac49-b210-40c6-b8e1-058f41d8f60c,30e11212-a68c-4bd7-bcd4-4faece356bec,1,23.3
8e5cf281-cb50-4ee3-9792-3ef488c269df,6bbdc5c5-f116-43e4-b8b3-3c31644f3d4a,40d7d6e4-a401-49d2-8b23-cbf12b19e48f,2,386.97
1ac4402d-c972-48a1-a3d7-e24215dd7b9b,73926f57-ed26-4eea-86ce-573414880a40,8844f108-3a27-4fb3-b44e-01e7ae08ff3c,1,34.06
7e8e6feb-ed2b-4028-81d5-44baa153532d,47f12e11-a4ce-4344-914e-eee7f94df348,ce3af762-9232-4eca-a0c4-fcc891672ace,500,70
a416f159-0393-41cb-bdb8-2335fff85d74,849a24b7-352b-4a46-af97-71cd08cf4264,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,10,16.88
c38a4e81-870d-4c3b-9a61-070233f42edb,910ab59c-598f-46b4-b1e3-858ae0a64f50,8dbe4098-54ae-45e4-8250-e7966531dd91,1000,137.48
e76bd454-6976-4c5c-8f39-10b1855c3379,ff76c465-d935-4906-8b7b-62feb013619e,36d64f49-d957-4abf-9599-efb0bf6650ed,100,20.75
f9017028-55d9-4616-bff3-21648c5cb5df,119b346d-df9f-4ca8-9a16-b10f195d7114,30e11212-a68c-4bd7-bcd4-4faece356bec,50,60.46
5523b5f6-327a-4dce-b788-a5015aa9562d,4b6a32ef-e9d0-4ce9-83cb-c9b7576092af,5e30a00c-e4e0-4f2b-863b-3126031d2ad3,50,47.07
1dcedc05-d636-435c-8bf3-55546b3c1976,4057a8b6-dbbb-43bd-a281-24b59ead16d8,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,10000,249.9
908e7a31-0623-4e94-bd07-77fe17f65194,b6dfe9cf-5827-427a-b61c-bcb2f24ebac4,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,25,31.32
030c1993-a815-471b-8385-f25d5bf78f4b,0faa1d38-dc71-4b3a-bdfb-dcfb50414edf,d90c9359-b102-4e70-9b21-70b18c415da1,1,35.5
2a0cca51-fc38-43c4-b3f2-7f280a368598,957d235f-7c97-490a-9b60-5e2d4694cfcd,30e11212-a68c-4bd7-bcd4-4faece356bec,1,26.25
105dce01-59ba-4300-9d2c-ad195fe59ccf,1b094f5c-826e-4d99-b74f-ca142ffb75a1,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,150,35.4
9bcf8775-8ba7-415c-932f-45c4d92136b5,e3816bbb-8582-43ee-aeb1-9e3d09690487,853f36f2-8e15-4cda-98cf-fdf3347d4b9d,1000,37.3
26325e5e-f110-40d5-87c4-493e7c5c0b36,11ef9b06-61cd-49ba-b12a-807346b0b738,3750db0f-b222-4762-bfd2-1bf4184236f5,12,447.45
ffdcfe6f-c56e-4414-9ea8-bff991874764,7f46c728-e8ca-4a75-9a5e-a5eeaffa205d,d90c9359-b102-4e70-9b21-70b18c415da1,1,25.41
f307676a-59ce-48b1-92f7-761a07e8889a,0916859a-4907-453f-8254-d860b01fceec,0f33b68a-0de9-41aa-b7dd-30df896ebd31,500,49.64
